undergraduateStudentID;undergraduateCourseID
1941;361
1941;431
1951;211
1951;291
1961;71
1961;351
1961;391
1961;521
1971;61
1971;81
1971;261
1971;311
1981;81
1981;151
1981;181
1981;561
1991;121
1991;131
1991;531
2001;121
2001;201
2001;261
2001;481
2011;1
2011;11
2011;191
2011;561
2021;91
2021;161
2031;231
2031;441
2031;531
2041;211
2041;281
2041;441
2041;591
2051;121
2051;161
2051;181
2051;241
2061;101
2061;311
2061;351
2071;21
2071;221
2081;71
2081;241
2081;261
2081;301
2091;211
2091;521
2101;41
2101;51
2101;231
2101;381
2111;581
2111;601
2121;141
2121;201
2121;341
2131;131
2131;401
2141;11
2141;251
2141;461
2141;521
2151;121
2151;181
2151;211
2151;481
2161;271
2161;411
2171;231
2171;391
2171;511
2181;141
2181;201
2181;531
2181;541
2191;181
2191;261
2191;321
2191;531
2201;131
2201;141
2201;311
2211;281
2211;521
2211;531
2221;21
2221;301
2221;401
2231;31
2231;181
2241;71
2241;191
2241;361
2241;371
2251;121
2251;181
2251;271
2251;461
2261;111
2261;371
2261;491
2271;311
2271;321
2271;571
2281;331
2281;471
2281;531
2291;21
2291;211
2291;221
2301;151
2301;501
2311;131
2311;241
2311;371
2311;581
2321;341
2321;421
2321;441
2321;501
2331;61
2331;161
2331;301
2331;341
2341;341
2341;411
2351;131
2351;331
2361;81
2361;341
2361;411
2371;381
2371;601
2381;81
2381;221
2381;511
2381;531
2391;211
2391;391
2391;401
2401;251
2401;331
2401;381
2401;481
2411;31
2411;181
2411;321
2411;491
2421;201
2421;311
2421;371
2431;171
2431;431
2431;541
2441;21
2441;111
2441;221
2441;371
2451;1
2451;201
2461;1
2461;151
2461;541
2471;171
2471;181
2471;201
2481;11
2481;231
2481;541
2491;1
2491;81
2491;131
2491;521
2501;291
2501;421
2501;461
2501;541
2511;491
2511;591
2521;111
2521;141
2521;231
2521;451
2531;1
2531;151
2531;171
2531;501
2541;211
2541;311
2541;381
2551;71
2551;341
2561;201
2561;351
2571;11
2571;151
2571;211
2571;321
2581;1
2581;571
2581;581
2591;471
2591;501
2591;541
2591;571
2601;1
2601;181
2601;511
2601;581
2611;181
2611;221
2611;301
2621;101
2621;111
2631;81
2631;101
2631;111
2641;11
2641;441
2641;481
2641;551
2651;221
2651;511
2651;571
2661;51
2661;281
2661;421
2671;481
2671;551
2681;91
2681;161
2681;201
2681;551
2691;1
2691;51
2691;291
2701;161
2701;301
2701;421
2701;461
2711;21
2711;81
2721;41
2721;271
2721;411
2731;561
2731;581
2741;1
2741;51
2741;191
2741;411
2751;11
2751;201
2751;391
2751;471
2761;41
2761;71
2761;321
2761;341
2771;1
2771;411
2781;361
2781;571
2791;141
2791;231
2791;331
2801;11
2801;331
2801;431
2801;461
2811;61
2811;161
2821;11
2821;41
2821;181
2831;11
2831;101
2831;261
2831;541
2841;351
2841;421
2841;481
2841;531
2851;281
2851;311
2851;561
2851;581
2861;251
2861;261
2861;591
2871;51
2871;111
2871;151
2881;61
2881;191
2881;311
2891;101
2891;281
2891;521
2891;541
2901;281
2901;341
2901;361
2901;371
2911;331
2911;431
2911;491
2911;521
2921;151
2921;441
2921;461
2931;1
2931;201
2931;221
2931;331
2941;271
2941;541
2951;31
2951;131
2951;491
2961;21
2961;361
2961;571
2971;291
2971;551
2981;21
2981;101
2991;311
2991;371
2991;421
3001;171
3001;421
3011;161
3011;521
3021;151
3021;321
3021;341
3031;201
3031;481
3041;31
3041;571
3051;301
3051;571
3061;101
3061;151
3061;271
3071;21
3071;511
3081;81
3081;211
3081;251
3081;571
3091;51
3091;211
3091;401
3101;41
3101;71
3101;381
3111;41
3111;311
3111;391
3111;571
3121;331
3121;531
3131;31
3131;141
3131;351
3131;481
3141;441
3141;571
3151;11
3151;51
3151;451
3161;151
3161;171
3161;511
3161;591
3171;121
3171;201
3171;541
3181;21
3181;271
3181;321
3191;171
3191;391
3191;421
3191;491
3201;291
3201;451
3201;521
3211;321
3211;451
3211;501
3221;71
3221;441
3221;501
3231;281
3231;301
3231;351
3241;201
3241;221
3241;321
3251;151
3251;231
3251;301
3251;551
3261;201
3261;391
3261;511
3271;61
3271;401
3281;101
3281;331
3281;461
3291;191
3291;391
3291;511
3301;121
3301;151
3311;91
3311;381
3311;571
3321;201
3321;231
3331;181
3331;301
3341;221
3341;441
3351;181
3351;461
3361;111
3361;251
3361;351
3371;141
3371;151
3371;531
3381;31
3381;281
3391;101
3391;381
3391;401
3401;561
3401;571
3411;11
3411;131
3411;581
3421;21
3421;281
3431;11
3431;211
3431;531
3431;601
3441;301
3441;381
3451;201
3451;251
3451;311
3451;341
3461;511
3461;571
3471;121
3471;231
3471;351
3471;601
3481;121
3481;201
3481;321
3481;421
3491;481
3491;571
3501;191
3501;421
3501;511
3501;571
3511;471
3511;591
3521;41
3521;251
3521;531
3531;121
3531;241
3531;321
3531;441
3541;21
3541;241
3541;381
3541;521
3551;241
3551;441
3551;461
3561;161
3561;261
3561;321
3561;481
3571;221
3571;311
3571;521
3571;551
3581;271
3581;331
3581;411
3581;601
3591;271
3591;461
3591;541
3601;171
3601;311
3611;71
3611;211
3611;301
3611;591
3621;401
3621;531
3631;71
3631;271
3631;401
3631;441
3641;91
3641;261
3641;371
3651;211
3651;411
3651;431
3651;501
3661;431
3661;591
3671;21
3671;291
3671;301
3671;431
3681;251
3681;311
3681;441
3691;101
3691;141
3691;601
3701;111
3701;221
3701;481
3701;581
3711;41
3711;201
3711;251
3711;571
3721;241
3721;331
3721;361
3731;281
3731;431
3741;411
3741;571
3741;591
3751;91
3751;201
3751;281
3751;411
3761;341
3761;481
3771;11
3771;211
3781;261
3781;291
3791;431
3791;511
3801;291
3801;391
3801;421
3801;471
3811;401
3811;581
3821;91
3821;131
3821;411
3831;121
3831;491
3831;521
3831;531
3841;61
3841;551
3851;161
3851;361
3851;411
3851;501
3861;231
3861;341
3861;501
3861;601
3871;251
3871;581
3881;11
3881;151
3881;161
3881;401
3891;31
3891;71
3891;381
3901;101
3901;371
3901;531
3901;601
3911;191
3911;551
3921;101
3921;601
3931;1
3931;51
3931;281
3931;581
3941;131
3941;171
3941;421
3941;591
3951;1
3951;41
3951;241
3961;31
3961;241
3961;331
3961;461
3971;11
3971;331
3971;371
3981;201
3981;261
3981;421
3981;571
3991;531
3991;561
4001;161
4001;341
4011;221
4011;361
4021;1
4021;201
4021;411
4021;571
4031;61
4031;131
4031;281
4041;41
4041;51
4041;341
4041;561
4051;431
4051;551
4061;51
4061;121
4061;441
4061;511
4071;251
4071;451
4071;471
4071;531
4081;231
4081;241
4081;491
4081;511
4091;91
4091;141
4091;431
4101;1
4101;231
4101;271
4101;361
4111;241
4111;321
4111;461
4111;601
4121;141
4121;531
4131;151
4131;301
4131;401
4141;21
4141;521
4151;181
4151;201
4151;561
4161;61
4161;261
4161;321
4161;461
4171;21
4171;331
4181;91
4181;181
4191;91
4191;121
4191;291
4191;601
4201;171
4201;281
4201;301
4201;381
4211;41
4211;421
4221;261
4221;281
4221;311
4221;491
4231;171
4231;221
4231;341
4241;111
4241;211
4241;541
4241;571
4251;121
4251;281
4251;561
4261;191
4261;311
4271;291
4271;541
4281;11
4281;301
4291;251
4291;281
4291;351
4291;571
4301;61
4301;531
4311;131
4311;311
4311;391
4321;201
4321;411
4331;1
4331;21
4331;181
4331;341
4341;61
4341;491
4341;561
4341;601
4351;141
4351;161
4361;271
4361;281
4361;581
4371;201
4371;451
4371;501
4381;191
4381;551
4391;91
4391;441
4401;151
4401;291
4401;481
4401;501
4411;431
4411;531
4421;111
4421;341
4431;51
4431;91
4431;101
4431;581
4441;131
4441;211
4441;241
4441;471
4451;271
4451;391
4461;491
4461;581
4471;31
4471;41
4471;211
4471;591
4481;191
4481;251
4481;521
4481;571
4491;151
4491;201
4491;351
4491;501
4501;1
4501;341
4501;571
4511;81
4511;201
4511;281
4511;411
4521;11
4521;91
4521;401
4531;51
4531;131
4531;461
4531;521
4541;141
4541;261
4541;541
4551;211
4551;301
4551;421
4551;481
4561;301
4561;321
4561;371
4561;381
4571;1
4571;371
4571;551
4571;581
4581;171
4581;531
4581;601
4591;571
4591;581
4601;181
4601;241
4601;421
4611;51
4611;171
4611;261
4611;441
4621;221
4621;271
4621;281
4621;291
4631;151
4631;451
4641;291
4641;591
4651;121
4651;151
4651;251
4651;551
4661;111
4661;121
4661;171
4671;121
4671;291
4671;301
4681;191
4681;281
4681;411
4681;591
4691;91
4691;491
4691;551
4691;571
4701;41
4701;511
4711;151
4711;331
4711;591
4721;81
4721;131
4721;381
4721;401
4731;411
4731;501
4731;511
4741;421
4741;451
4751;121
4751;361
4751;581
4761;21
4761;281
4761;381
4771;181
4771;541
4781;1
4781;121
4781;281
4781;531
4791;41
4791;431
4791;511
4791;581
4801;231
4801;271
4811;41
4811;261
4821;321
4821;501
4831;391
4831;451
4841;161
4841;171
4841;261
4851;11
4851;91
4851;501
4851;551
4861;171
4861;561
4871;441
4871;471
4881;291
4881;411
4891;271
4891;291
4901;151
4901;201
4901;471
4911;271
4911;471
4921;41
4921;121
4921;301
4921;341
4931;341
4931;361
4941;71
4941;131
4941;281
4951;401
4951;571
4951;591
4961;161
4961;351
4961;491
4971;241
4971;331
4971;461
4981;71
4981;341
4981;441
4991;161
4991;301
5001;91
5001;501
5001;541
5011;1
5011;111
5011;361
5011;581
5021;31
5021;141
5021;191
5021;571
5031;61
5031;101
5031;391
5031;441
5041;11
5041;551
5051;161
5051;231
5061;131
5061;371
5071;11
5071;241
5081;41
5081;331
5081;391
5091;41
5091;71
5091;191
5091;361
5101;11
5101;331
5111;481
5111;531
5121;211
5121;291
5121;371
5131;211
5131;561
5131;571
5141;101
5141;371
5141;551
5151;221
5151;261
5161;191
5161;391
5171;141
5171;291
5181;351
5181;481
5181;591
5191;31
5191;161
5201;121
5201;341
5211;101
5211;191
5211;421
5211;601
5221;21
5221;431
5231;51
5231;91
5231;121
5231;531
5241;301
5241;321
5241;531
5241;541
5251;91
5251;101
5251;131
5261;181
5261;251
5261;341
5271;281
5271;551
5281;141
5281;311
5291;51
5291;241
5301;31
5301;141
5301;161
5311;521
5311;541
5311;581
10001;1211
10001;1281
10011;1031
10011;1181
10011;1201
10021;1101
10021;1171
10021;1231
10021;1471
10031;1331
10031;1451
10041;1371
10041;1391
10041;1421
10051;1271
10051;1441
10061;1141
10061;1221
10061;1271
10061;1381
10071;1061
10071;1231
10071;1391
10071;1411
10081;1291
10081;1381
10081;1441
10091;1121
10091;1321
10091;1421
10101;1301
10101;1311
10111;1051
10111;1221
10111;1421
10111;1451
10121;1021
10121;1111
10121;1201
10121;1441
10131;1141
10131;1451
10141;1011
10141;1091
10151;1011
10151;1141
10151;1171
10151;1361
10161;1461
10161;1471
10171;1041
10171;1091
10171;1401
10171;1411
10181;1131
10181;1271
10191;1261
10191;1341
10201;1141
10201;1271
10201;1351
10211;1231
10211;1301
10211;1321
10211;1451
10221;1101
10221;1471
10231;1281
10231;1311
10241;1041
10241;1161
10241;1211
10251;1111
10251;1131
10251;1311
10251;1441
10261;1101
10261;1181
10261;1281
10261;1381
10271;1131
10271;1281
10271;1471
10281;1071
10281;1281
10291;1051
10291;1281
10301;1031
10301;1131
10301;1321
10311;1141
10311;1251
10311;1361
10311;1391
10321;1001
10321;1081
10321;1451
10331;1121
10331;1301
10331;1391
10341;1121
10341;1201
10351;1001
10351;1341
10361;1061
10361;1221
10361;1361
10371;1221
10371;1421
10381;1291
10381;1411
10391;1281
10391;1391
10391;1411
10401;1361
10401;1471
10411;1041
10411;1151
10421;1041
10421;1051
10421;1441
10431;1191
10431;1391
10431;1471
10441;1031
10441;1201
10441;1381
10441;1471
10451;1061
10451;1261
10451;1301
10451;1341
10461;1231
10461;1351
10471;1001
10471;1011
10471;1021
10471;1331
10481;1081
10481;1301
10481;1431
10491;1091
10491;1351
10501;1231
10501;1261
10501;1381
10501;1411
10511;1041
10511;1471
10521;1031
10521;1321
10521;1421
10521;1431
10531;1251
10531;1391
10541;1051
10541;1171
10541;1261
10551;1091
10551;1261
10551;1281
10561;1131
10561;1291
10561;1301
10561;1341
10571;1061
10571;1201
10571;1411
10581;1081
10581;1181
10581;1391
10581;1411
10591;1011
10591;1041
10591;1091
10591;1171
10601;1001
10601;1061
10601;1461
10611;1141
10611;1221
10611;1461
10621;1031
10621;1281
10631;1051
10631;1101
10631;1211
10631;1261
10641;1061
10641;1251
10651;1101
10651;1121
10651;1431
10661;1061
10661;1101
10661;1171
10661;1191
10671;1091
10671;1151
10671;1411
10681;1221
10681;1381
10691;1041
10691;1131
10691;1151
10691;1281
10701;1061
10701;1271
10701;1381
10711;1031
10711;1471
10721;1081
10721;1141
10721;1151
10731;1241
10731;1301
10731;1331
10741;1211
10741;1421
10741;1471
10751;1051
10751;1131
10751;1381
10751;1451
10761;1041
10761;1361
10761;1381
10771;1151
10771;1291
10771;1321
10771;1451
10781;1051
10781;1061
10781;1111
10781;1411
10791;1111
10791;1231
10801;1121
10801;1221
10801;1231
10801;1341
10811;1031
10811;1211
10811;1411
10811;1451
10821;1071
10821;1121
10821;1321
10831;1291
10831;1341
10831;1451
10841;1211
10841;1231
10841;1471
10851;1141
10851;1221
10861;1121
10861;1201
10861;1441
10871;1101
10871;1191
10881;1221
10881;1341
10881;1401
10891;1071
10891;1231
10901;1231
10901;1241
10901;1421
10911;1031
10911;1131
10921;1201
10921;1351
10921;1401
10921;1441
10931;1191
10931;1201
10931;1431
10941;1121
10941;1421
10951;1101
10951;1261
10961;1031
10961;1051
10971;1101
10971;1151
10971;1331
10971;1471
10981;1251
10981;1421
10991;1241
10991;1331
11001;1291
11001;1461
11011;1081
11011;1201
11011;1321
11011;1331
11021;1011
11021;1091
11021;1261
11021;1311
11031;1111
11031;1381
11041;1171
11041;1241
11041;1391
11051;1161
11051;1321
11051;1451
11061;1021
11061;1221
11061;1301
11071;1061
11071;1111
11071;1231
11071;1331
11081;1221
11081;1341
11081;1371
11091;1271
11091;1301
11091;1381
11101;1021
11101;1221
11101;1351
11111;1131
11111;1171
11121;1001
11121;1361
11131;1051
11131;1091
11131;1171
11131;1311
11141;1161
11141;1321
11141;1351
11141;1461
11151;1001
11151;1211
11151;1231
11151;1451
11161;1021
11161;1101
11161;1361
11171;1171
11171;1291
11171;1311
11181;1321
11181;1421
11191;1031
11191;1181
11191;1291
11201;1011
11201;1181
11201;1221
11201;1231
11211;1091
11211;1211
11221;1131
11221;1311
11221;1401
11231;1201
11231;1461
11241;1321
11241;1421
11251;1051
11251;1171
11251;1241
11261;1021
11261;1231
11261;1291
11261;1461
11271;1071
11271;1171
11271;1321
11271;1461
11281;1001
11281;1401
11281;1451
11291;1021
11291;1041
11291;1331
11301;1041
11301;1271
11301;1361
11301;1471
11311;1021
11311;1141
11311;1341
11311;1401
11321;1061
11321;1101
11321;1471
11331;1111
11331;1331
11341;1261
11341;1351
11341;1361
11351;1261
11351;1351
11361;1011
11361;1211
11371;1041
11371;1061
11371;1341
11381;1051
11381;1151
11381;1181
11381;1311
11391;1011
11391;1201
11391;1261
11391;1321
11401;1271
11401;1291
11411;1021
11411;1101
11421;1151
11421;1231
11421;1251
11421;1371
11431;1031
11431;1221
11431;1301
11431;1471
11441;1051
11441;1141
11441;1441
11451;1241
11451;1321
11451;1451
11461;1031
11461;1041
11461;1241
11461;1421
11471;1001
11471;1261
11471;1331
11471;1371
11481;1131
11481;1221
11481;1231
11491;1231
11491;1351
11491;1441
11501;1031
11501;1161
11501;1471
11511;1011
11511;1071
11511;1211
11511;1371
11521;1031
11521;1191
11521;1401
11531;1111
11531;1201
11531;1471
11541;1101
11541;1131
11541;1191
11541;1291
11551;1011
11551;1031
11551;1301
11551;1391
11561;1161
11561;1341
11561;1391
11571;1001
11571;1391
11571;1431
11571;1441
11581;1041
11581;1241
11581;1391
11591;1021
11591;1471
11601;1251
11601;1321
11611;1041
11611;1121
11621;1111
11621;1141
11621;1151
11631;1071
11631;1111
11631;1361
11641;1151
11641;1221
11651;1001
11651;1231
11651;1391
11651;1431
11661;1011
11661;1051
11661;1161
11671;1201
11671;1281
11681;1091
11681;1401
11691;1201
11691;1321
11691;1381
11691;1421
11701;1091
11701;1321
11701;1361
11711;1061
11711;1351
11711;1361
11721;1101
11721;1241
11721;1281
11731;1031
11731;1291
11731;1451
11741;1111
11741;1251
11751;1031
11751;1381
11751;1461
11761;1051
11761;1361
11761;1381
11761;1411
11771;1081
11771;1111
11781;1101
11781;1161
11781;1471
11791;1101
11791;1251
11801;1181
11801;1341
11801;1441
11811;1041
11811;1401
11821;1271
11821;1391
11831;1101
11831;1391
11841;1011
11841;1341
11841;1461
11851;1411
11851;1421
11861;1001
11861;1131
11861;1281
11861;1351
11871;1021
11871;1081
11871;1181
11871;1211
11881;1101
11881;1201
11891;1321
11891;1391
11901;1181
11901;1431
11911;1061
11911;1301
11921;1001
11921;1471
11931;1111
11931;1221
11941;1181
11941;1381
11951;1081
11951;1341
11951;1381
11951;1441
11961;1081
11961;1131
11961;1151
11961;1301
11971;1211
11971;1221
11971;1451
11981;1011
11981;1061
11981;1191
11981;1291
11991;1041
11991;1141
11991;1411
11991;1461
12001;1181
12001;1261
12001;1271
12001;1421
12011;1051
12011;1061
12011;1081
12021;1191
12021;1451
12031;1271
12031;1331
12031;1451
12031;1461
12041;1261
12041;1311
12041;1451
12051;1281
12051;1381
12051;1421
12061;1001
12061;1391
12061;1421
12071;1201
12071;1331
12071;1421
12071;1461
12081;1131
12081;1171
12091;1041
12091;1071
12091;1111
12091;1151
12101;1081
12101;1111
12101;1341
12101;1401
12111;1131
12111;1291
12121;1181
12121;1211
12121;1261
12121;1271
12131;1211
12131;1391
12141;1001
12141;1021
12141;1301
12141;1421
12151;1141
12151;1341
12151;1381
12161;1091
12161;1211
12171;1411
12171;1421
12181;1261
12181;1361
12181;1441
12191;1131
12191;1211
12191;1371
12191;1391
12201;1001
12201;1011
12201;1391
12211;1121
12211;1301
12211;1321
12221;1031
12221;1101
12221;1291
12221;1451
12231;1301
12231;1401
12231;1451
12241;1071
12241;1101
12241;1171
12241;1181
12251;1011
12251;1161
12251;1301
12261;1011
12261;1241
12261;1251
12271;1271
12271;1421
12281;1111
12281;1251
12281;1341
12291;1051
12291;1361
12301;1231
12301;1431
12311;1041
12311;1081
12311;1141
12321;1181
12321;1431
12331;1141
12331;1351
12341;1161
12341;1231
12341;1391
12341;1451
12351;1231
12351;1411
12351;1431
12361;1041
12361;1191
12361;1211
12361;1441
12371;1031
12371;1161
12371;1411
12381;1061
12381;1081
12391;1041
12391;1151
12391;1161
12391;1191
12401;1241
12401;1251
12401;1401
12411;1221
12411;1291
12421;1131
12421;1401
12431;1071
12431;1171
12431;1281
12441;1081
12441;1161
12441;1301
12441;1331
12451;1011
12451;1241
12451;1341
12451;1411
12461;1071
12461;1091
12461;1141
12461;1281
12471;1051
12471;1201
12471;1421
12481;1081
12481;1141
12481;1371
12491;1111
12491;1131
12491;1391
12501;1261
12501;1371
12511;1221
12511;1391
12521;1001
12521;1091
12521;1321
12531;1151
12531;1341
12531;1431
12531;1471
12541;1021
12541;1071
12541;1091
12541;1111
12551;1211
12551;1421
12561;1041
12561;1221
12561;1231
12561;1261
12571;1011
12571;1131
12571;1211
12581;1321
12581;1391
12581;1421
12591;1111
12591;1331
12591;1341
12591;1361
12601;1051
12601;1081
12601;1181
12601;1461
12611;1001
12611;1111
12611;1251
12621;1031
12621;1171
12621;1361
12631;1261
12631;1301
12631;1451
12641;1011
12641;1191
12641;1201
12641;1401
12651;1001
12651;1441
12661;1231
12661;1371
12671;1031
12671;1171
12671;1281
12671;1421
12681;1041
12681;1441
12691;1031
12691;1191
12691;1201
12691;1311
12701;1091
12701;1271
12701;1321
12711;1151
12711;1261
12721;1081
12721;1441
12731;1031
12731;1111
12731;1211
12731;1281
12741;1151
12741;1171
12751;1231
12751;1471
12761;1381
12761;1421
12771;1161
12771;1171
12771;1181
12781;1011
12781;1261
12781;1291
12791;1351
12791;1471
12801;1151
12801;1181
12801;1341
12811;1081
12811;1091
12811;1431
12821;1031
12821;1071
12821;1251
12821;1301
12831;1081
12831;1111
12831;1121
12831;1401
12841;1421
12841;1441
12851;1071
12851;1161
12851;1261
12851;1331
12861;1001
12861;1031
12861;1061
12861;1271
12871;1261
12871;1341
12871;1471
12881;1071
12881;1141
12881;1211
12881;1221
12891;1241
12891;1451
12901;1321
12901;1471
12911;1161
12911;1251
12911;1451
12921;1051
12921;1371
12931;1191
12931;1251
12931;1351
12931;1471
12941;1411
12941;1431
12951;1021
12951;1241
12951;1361
12961;1011
12961;1061
12961;1381
12961;1461
12971;1041
12971;1091
12981;1081
12981;1151
12981;1351
12981;1371
12991;1061
12991;1091
12991;1201
12991;1341
13001;1261
13001;1381
13011;1011
13011;1041
13021;1091
13021;1221
13031;1131
13031;1161
13031;1241
13031;1371
13041;1271
13041;1411
13051;1041
13051;1251
13051;1391
13051;1441
13061;1041
13061;1131
13061;1311
13071;1421
13071;1441
13081;1091
13081;1211
13091;1091
13091;1331
13101;1051
13101;1111
13101;1191
13101;1241
13111;1281
13111;1441
13121;1431
13121;1461
13131;1131
13131;1151
13141;1071
13141;1101
13141;1201
13141;1351
13151;1011
13151;1111
13151;1471
13161;1131
13161;1341
13171;1211
13171;1411
13171;1461
13181;1101
13181;1181
13181;1451
13191;1041
13191;1341
13201;1051
13201;1151
13201;1191
13201;1201
13211;1111
13211;1331
13211;1391
13211;1471
13221;1021
13221;1161
13221;1371
13231;1001
13231;1041
13231;1201
13231;1351
13241;1221
13241;1291
13251;1211
13251;1461
13261;1151
13261;1191
13261;1251
13271;1011
13271;1191
13271;1321
13281;1221
13281;1251
13281;1371
13281;1391
13291;1011
13291;1061
13291;1421
13301;1121
13301;1151
13301;1281
13301;1301
13311;1061
13311;1451
13321;1151
13321;1191
13321;1201
13321;1391
13331;1201
13331;1421
13341;1051
13341;1241
13341;1371
13351;1141
13351;1371
13351;1471
13361;1091
13361;1241
13361;1271
13361;1441
13371;1151
13371;1221
13381;1251
13381;1401
13391;1081
13391;1271
13391;1461
13401;1001
13401;1021
13401;1121
13401;1441
13411;1201
13411;1251
13411;1281
13421;1021
13421;1081
13421;1351
13431;1051
13431;1171
13431;1241
13431;1321
13441;1111
13441;1311
13441;1351
13441;1441
13451;1341
13451;1421
13461;1031
13461;1071
13461;1121
13471;1051
13471;1301
13481;1181
13481;1251
13481;1271
13481;1311
13491;1071
13491;1281
13491;1441
13501;1141
13501;1231
13501;1251
13501;1371
13511;1051
13511;1191
13521;1081
13521;1191
13521;1251
13521;1281
